UnitID,Institution Name,NCAA/NAIA conference number football (IC2020),NCAA/NAIA conference number football (IC2019),NCAA/NAIA conference number football (IC2018),NCAA/NAIA conference number football (IC2017),NCAA/NAIA conference number football (IC2016),NCAA/NAIA conference number football (IC2015),NCAA/NAIA conference number football (IC2014),NCAA/NAIA conference number football (IC2013),NCAA/NAIA conference number football (IC2012_RV),NCAA/NAIA conference number football (IC2011_RV),FIPS state code (HD2020),OPE Title IV eligibility indicator code (HD2020),Level of institution (HD2020),Control of institution (HD2020),Published in-district tuition and fees 2020-21 (IC2020_AY),Published in-state tuition and fees 2020-21 (IC2020_AY),Published out-of-state tuition and fees 2020-21 (IC2020_AY),Books and supplies 2020-21 (IC2020_AY),On campus  room and board 2020-21 (IC2020_AY),On campus  other expenses 2020-21 (IC2020_AY),Off campus (not with family)  room and board 2020-21 (IC2020_AY),Off campus (not with family)  other expenses 2020-21 (IC2020_AY),Off campus (with family)  other expenses 2020-21 (IC2020_AY),Total price for in-district students living on campus  2020-21 (DRVIC2020),Total price for in-state students living on campus 2020-21 (DRVIC2020),Total price for out-of-state students living on campus 2020-21 (DRVIC2020),Total price for in-district students living off campus (not with family)  2020-21 (DRVIC2020),Total price for in-state students living off campus (not with family)  2020-21 (DRVIC2020),Total price for out-of-state students living off campus (not with family)  2020-21 (DRVIC2020),Total price for in-district students living off campus (with family)  2020-21 (DRVIC2020),Total price for in-state students living off campus (with family)  2020-21 (DRVIC2020),Total price for out-of-state students living off campus (with family)  2020-21 (DRVIC2020),FIPS state code (HD2019),OPE Title IV eligibility indicator code (HD2019),Level of institution (HD2019),Control of institution (HD2019),Published in-district tuition and fees 2019-20 (IC2019_AY),Published in-state tuition and fees 2019-20 (IC2019_AY),Published out-of-state tuition and fees 2019-20 (IC2019_AY),Books and supplies 2019-20 (IC2019_AY),On campus  room and board 2019-20 (IC2019_AY),On campus  other expenses 2019-20 (IC2019_AY),Off campus (not with family)  room and board 2019-20 (IC2019_AY),Off campus (not with family)  other expenses 2019-20 (IC2019_AY),Off campus (with family)  other expenses 2019-20 (IC2019_AY),Total price for in-district students living on campus  2019-20 (DRVIC2019),Total price for in-state students living on campus 2019-20 (DRVIC2019),Total price for out-of-state students living on campus 2019-20 (DRVIC2019),Total price for in-district students living off campus (not with family)  2019-20 (DRVIC2019),Total price for in-state students living off campus (not with family)  2019-20 (DRVIC2019),Total price for out-of-state students living off campus (not with family)  2019-20 (DRVIC2019),Total price for in-district students living off campus (with family)  2019-20 (DRVIC2019),Total price for in-state students living off campus (with family)  2019-20 (DRVIC2019),Total price for out-of-state students living off campus (with family)  2019-20 (DRVIC2019),FIPS state code (HD2018),OPE Title IV eligibility indicator code (HD2018),Level of institution (HD2018),Control of institution (HD2018),Published in-district tuition and fees 2018-19 (IC2018_AY),Published in-state tuition and fees 2018-19 (IC2018_AY),Published out-of-state tuition and fees 2018-19 (IC2018_AY),Books and supplies 2018-19 (IC2018_AY),On campus  room and board 2018-19 (IC2018_AY),On campus  other expenses 2018-19 (IC2018_AY),Off campus (not with family)  room and board 2018-19 (IC2018_AY),Off campus (not with family)  other expenses 2018-19 (IC2018_AY),Off campus (with family)  other expenses 2018-19 (IC2018_AY),Total price for in-district students living on campus  2018-19 (DRVIC2018),Total price for in-state students living on campus 2018-19 (DRVIC2018),Total price for out-of-state students living on campus 2018-19 (DRVIC2018),Total price for in-district students living off campus (not with family)  2018-19 (DRVIC2018),Total price for in-state students living off campus (not with family)  2018-19 (DRVIC2018),Total price for out-of-state students living off campus (not with family)  2018-19 (DRVIC2018),Total price for in-district students living off campus (with family)  2018-19 (DRVIC2018),Total price for in-state students living off campus (with family)  2018-19 (DRVIC2018),Total price for out-of-state students living off campus (with family)  2018-19 (DRVIC2018),FIPS state code (HD2017),OPE Title IV eligibility indicator code (HD2017),Level of institution (HD2017),Control of institution (HD2017),Published in-district tuition and fees 2017-18 (IC2017_AY),Published in-state tuition and fees 2017-18 (IC2017_AY),Published out-of-state tuition and fees 2017-18 (IC2017_AY),Books and supplies 2017-18 (IC2017_AY),On campus  room and board 2017-18 (IC2017_AY),On campus  other expenses 2017-18 (IC2017_AY),Off campus (not with family)  room and board 2017-18 (IC2017_AY),Off campus (not with family)  other expenses 2017-18 (IC2017_AY),Off campus (with family)  other expenses 2017-18 (IC2017_AY),Total price for in-district students living on campus  2017-18 (DRVIC2017),Total price for in-state students living on campus 2017-18 (DRVIC2017),Total price for out-of-state students living on campus 2017-18 (DRVIC2017),Total price for in-district students living off campus (not with family)  2017-18 (DRVIC2017),Total price for in-state students living off campus (not with family)  2017-18 (DRVIC2017),Total price for out-of-state students living off campus (not with family)  2017-18 (DRVIC2017),Total price for in-district students living off campus (with family)  2017-18 (DRVIC2017),Total price for in-state students living off campus (with family)  2017-18 (DRVIC2017),Total price for out-of-state students living off campus (with family)  2017-18 (DRVIC2017),FIPS state code (HD2016),OPE Title IV eligibility indicator code (HD2016),Level of institution (HD2016),Control of institution (HD2016),Published in-district tuition and fees 2016-17 (IC2016_AY),Published in-state tuition and fees 2016-17 (IC2016_AY),Published out-of-state tuition and fees 2016-17 (IC2016_AY),Books and supplies 2016-17 (IC2016_AY),On campus  room and board 2016-17 (IC2016_AY),On campus  other expenses 2016-17 (IC2016_AY),Off campus (not with family)  room and board 2016-17 (IC2016_AY),Off campus (not with family)  other expenses 2016-17 (IC2016_AY),Off campus (with family)  other expenses 2016-17 (IC2016_AY),Total price for in-district students living on campus  2016-17 (DRVIC2016),Total price for in-state students living on campus 2016-17 (DRVIC2016),Total price for out-of-state students living on campus 2016-17 (DRVIC2016),Total price for in-district students living off campus (not with family)  2016-17 (DRVIC2016),Total price for in-state students living off campus (not with family)  2016-17 (DRVIC2016),Total price for out-of-state students living off campus (not with family)  2016-17 (DRVIC2016),Total price for in-district students living off campus (with family)  2016-17 (DRVIC2016),Total price for in-state students living off campus (with family)  2016-17 (DRVIC2016),Total price for out-of-state students living off campus (with family)  2016-17 (DRVIC2016),FIPS state code (HD2015),OPE Title IV eligibility indicator code (HD2015),Level of institution (HD2015),Control of institution (HD2015),Published in-district tuition and fees 2015-16 (IC2015_AY),Published in-state tuition and fees 2015-16 (IC2015_AY),Published out-of-state tuition and fees 2015-16 (IC2015_AY),Books and supplies 2015-16 (IC2015_AY),On campus  room and board 2015-16 (IC2015_AY),On campus  other expenses 2015-16 (IC2015_AY),Off campus (not with family)  room and board 2015-16 (IC2015_AY),Off campus (not with family)  other expenses 2015-16 (IC2015_AY),Off campus (with family)  other expenses 2015-16 (IC2015_AY),Total price for in-district students living on campus  2015-16 (DRVIC2015),Total price for in-state students living on campus 2015-16 (DRVIC2015),Total price for out-of-state students living on campus 2015-16 (DRVIC2015),Total price for in-district students living off campus (not with family)  2015-16 (DRVIC2015),Total price for in-state students living off campus (not with family)  2015-16 (DRVIC2015),Total price for out-of-state students living off campus (not with family)  2015-16 (DRVIC2015),Total price for in-district students living off campus (with family)  2015-16 (DRVIC2015),Total price for in-state students living off campus (with family)  2015-16 (DRVIC2015),Total price for out-of-state students living off campus (with family)  2015-16 (DRVIC2015),FIPS state code (HD2014),OPE Title IV eligibility indicator code (HD2014),Level of institution (HD2014),Control of institution (HD2014),Published in-district tuition and fees 2014-15 (IC2014_AY),Published in-state tuition and fees 2014-15 (IC2014_AY),Published out-of-state tuition and fees 2014-15 (IC2014_AY),Books and supplies 2014-15 (IC2014_AY),On campus  room and board 2014-15 (IC2014_AY),On campus  other expenses 2014-15 (IC2014_AY),Off campus (not with family)  room and board 2014-15 (IC2014_AY),Off campus (not with family)  other expenses 2014-15 (IC2014_AY),Off campus (with family)  other expenses 2014-15 (IC2014_AY),Total price for in-district students living on campus  2014-15 (DRVIC2014),Total price for in-state students living on campus 2014-15 (DRVIC2014),Total price for out-of-state students living on campus 2014-15 (DRVIC2014),Total price for in-district students living off campus (not with family)  2014-15 (DRVIC2014),Total price for in-state students living off campus (not with family)  2014-15 (DRVIC2014),Total price for out-of-state students living off campus (not with family)  2014-15 (DRVIC2014),Total price for in-district students living off campus (with family)  2014-15 (DRVIC2014),Total price for in-state students living off campus (with family)  2014-15 (DRVIC2014),Total price for out-of-state students living off campus (with family)  2014-15 (DRVIC2014),FIPS state code (HD2013),OPE Title IV eligibility indicator code (HD2013),Level of institution (HD2013),Control of institution (HD2013),Published in-district tuition and fees 2013-14 (IC2013_AY),Published in-state tuition and fees 2013-14 (IC2013_AY),Published out-of-state tuition and fees 2013-14 (IC2013_AY),Books and supplies 2013-14 (IC2013_AY),On campus  room and board 2013-14 (IC2013_AY),On campus  other expenses 2013-14 (IC2013_AY),Off campus (not with family)  room and board 2013-14 (IC2013_AY),Off campus (not with family)  other expenses 2013-14 (IC2013_AY),Off campus (with family)  other expenses 2013-14 (IC2013_AY),Total price for in-district students living on campus  2013-14 (DRVIC2013_RV),Total price for in-state students living on campus 2013-14 (DRVIC2013_RV),Total price for out-of-state students living on campus 2013-14 (DRVIC2013_RV),Total price for in-district students living off campus (not with family)  2013-14 (DRVIC2013_RV),Total price for in-state students living off campus (not with family)  2013-14 (DRVIC2013_RV),Total price for out-of-state students living off campus (not with family)  2013-14 (DRVIC2013_RV),Total price for in-district students living off campus (with family)  2013-14 (DRVIC2013_RV),Total price for in-state students living off campus (with family)  2013-14 (DRVIC2013_RV),Total price for out-of-state students living off campus (with family)  2013-14 (DRVIC2013_RV),FIPS state code (HD2012),OPE Title IV eligibility indicator code (HD2012),Level of institution (HD2012),Control of institution (HD2012),Published in-district tuition and fees 2012-13 (IC2012_AY),Published in-state tuition and fees 2012-13 (IC2012_AY),Published out-of-state tuition and fees 2012-13 (IC2012_AY),Books and supplies 2012-13 (IC2012_AY),On campus  room and board 2012-13 (IC2012_AY),On campus  other expenses 2012-13 (IC2012_AY),Off campus (not with family)  room and board 2012-13 (IC2012_AY),Off campus (not with family)  other expenses 2012-13 (IC2012_AY),Off campus (with family)  other expenses 2012-13 (IC2012_AY),In-district comprehensive fee 2012-13 (IC2012_AY),In-state comprehensive fee 2012-13 (IC2012_AY),Out-of-state comprehensive fee 2012-13 (IC2012_AY),Total price for in-district students living on campus  2012-13 (DRVIC2012_RV),Total price for in-state students living on campus 2012-13 (DRVIC2012_RV),Total price for out-of-state students living on campus 2012-13 (DRVIC2012_RV),Total price for in-district students living off campus (not with family)  2012-13 (DRVIC2012_RV),Total price for in-state students living off campus (not with family)  2012-13 (DRVIC2012_RV),Total price for out-of-state students living off campus (not with family)  2012-13 (DRVIC2012_RV),Total price for in-district students living off campus (with family)  2012-13 (DRVIC2012_RV),Total price for in-state students living off campus (with family)  2012-13 (DRVIC2012_RV),Total price for out-of-state students living off campus (with family)  2012-13 (DRVIC2012_RV),FIPS state code (HD2011),OPE Title IV eligibility indicator code (HD2011),Level of institution (HD2011),Control of institution (HD2011),Published in-district tuition and fees 2011-12 (IC2011_AY_RV),Published in-state tuition and fees 2011-12 (IC2011_AY_RV),Published out-of-state tuition and fees 2011-12 (IC2011_AY_RV),Books and supplies 2011-12 (IC2011_AY_RV),On campus  room and board 2011-12 (IC2011_AY_RV),On campus  other expenses 2011-12 (IC2011_AY_RV),Off campus (not with family)  room and board 2011-12 (IC2011_AY_RV),Off campus (not with family)  other expenses 2011-12 (IC2011_AY_RV),Off campus (with family)  other expenses 2011-12 (IC2011_AY_RV),In-district comprehensive fee 2011-12 (IC2011_AY_RV),In-state comprehensive fee 2011-12 (IC2011_AY_RV),Out-of-state comprehensive fee 2011-12 (IC2011_AY_RV),Total price for in-district students living on campus  2011-12 (DRVIC2011_RV),Total price for in-state students living on campus 2011-12 (DRVIC2011_RV),Total price for out-of-state students living on campus 2011-12 (DRVIC2011_RV),Total price for in-district students living off campus (not with family)  2011-12 (DRVIC2011_RV),Total price for in-state students living off campus (not with family)  2011-12 (DRVIC2011_RV),Total price for out-of-state students living off campus (not with family)  2011-12 (DRVIC2011_RV),Total price for in-district students living off campus (with family)  2011-12 (DRVIC2011_RV),Total price for in-state students living off campus (with family)  2011-12 (DRVIC2011_RV),Total price for out-of-state students living off campus (with family)  2011-12 (DRVIC2011_RV),Grand total (EF2020B  All age categories total  Undergraduate),Full time total (EF2020B  All age categories total  Undergraduate),Part time total (EF2020B  All age categories total  Undergraduate),Number of students in fall cohort who are paying in-district tuition rates (SFA1819),Percentage of students in fall cohort who are paying in-district tuition rates (SFA1819),Number of students in fall cohort who are paying in-state tuititon rates (SFA1819),Percentage of students in fall cohort who paying in-state tuition rates (SFA1819),Number of full-time first-time undergraduates awarded Pell grants (SFA1819),Percent of full-time first-time undergraduates awarded Pell grants (SFA1819),Total amount of Pell grant aid awarded to full-time first-time undergraduates (SFA1819),Average amount of Pell grant aid awarded to full-time first-time undergraduates (SFA1819),Total amount of federal student loans awarded to full-time first-time undergraduates (SFA1819),Total amount of other student loans awarded to full-time first-time undergraduates (SFA1819),Percent of undergraduate students awarded Pell grants (SFA1819),Total amount of Pell grant aid awarded to undergraduate students (SFA1819),Number of undergraduate students awarded Pell grants (SFA1819),Average amount Pell grant aid awarded to undergraduate students (SFA1819),Number of undergraduate students awarded federal student loans (SFA1819),Percent of undergraduate students awarded federal student loans (SFA1819),Total amount of federal student loans awarded to undergraduate students (SFA1819),Average amount of federal student loans awarded to undergraduate students (SFA1819),Grand total (EF2019B  All age categories total  Undergraduate),Full time total (EF2019B  All age categories total  Undergraduate),Part time total (EF2019B  All age categories total  Undergraduate),Number of students in fall cohort who are paying in-district tuition rates (SFA1718_RV),Percentage of students in fall cohort who are paying in-district tuition rates (SFA1718_RV),Number of students in fall cohort who are paying in-state tuititon rates (SFA1718_RV),Percentage of students in fall cohort who paying in-state tuition rates (SFA1718_RV),Number of full-time first-time undergraduates awarded Pell grants (SFA1718_RV),Percent of full-time first-time undergraduates awarded Pell grants (SFA1718_RV),Total amount of Pell grant aid awarded to full-time first-time undergraduates (SFA1718_RV),Average amount of Pell grant aid awarded to full-time first-time undergraduates (SFA1718_RV),Total amount of federal student loans awarded to full-time first-time undergraduates (SFA1718_RV),Total amount of other student loans awarded to full-time first-time undergraduates (SFA1718_RV),Percent of undergraduate students awarded Pell grants (SFA1718_RV),Total amount of Pell grant aid awarded to undergraduate students (SFA1718_RV),Number of undergraduate students awarded Pell grants (SFA1718_RV),Average amount Pell grant aid awarded to undergraduate students (SFA1718_RV),Number of undergraduate students awarded federal student loans (SFA1718_RV),Percent of undergraduate students awarded federal student loans (SFA1718_RV),Total amount of federal student loans awarded to undergraduate students (SFA1718_RV),Average amount of federal student loans awarded to undergraduate students (SFA1718_RV),Grand total (EF2018B_RV  All age categories total  Undergraduate),Full time total (EF2018B_RV  All age categories total  Undergraduate),Part time total (EF2018B_RV  All age categories total  Undergraduate),Number of students in fall cohort who are paying in-district tuition rates (SFA1617_RV),Percentage of students in fall cohort who are paying in-district tuition rates (SFA1617_RV),Number of students in fall cohort who are paying in-state tuititon rates (SFA1617_RV),Percentage of students in fall cohort who paying in-state tuition rates (SFA1617_RV),Number of full-time first-time undergraduates awarded Pell grants (SFA1617_RV),Percent of full-time first-time undergraduates awarded Pell grants (SFA1617_RV),Total amount of Pell grant aid awarded to full-time first-time undergraduates (SFA1617_RV),Average amount of Pell grant aid awarded to full-time first-time undergraduates (SFA1617_RV),Total amount of federal student loans awarded to full-time first-time undergraduates (SFA1617_RV),Total amount of other student loans awarded to full-time first-time undergraduates (SFA1617_RV),Percent of undergraduate students awarded Pell grants (SFA1617_RV),Total amount of Pell grant aid awarded to undergraduate students (SFA1617_RV),Number of undergraduate students awarded Pell grants (SFA1617_RV),Average amount Pell grant aid awarded to undergraduate students (SFA1617_RV),Number of undergraduate students awarded federal student loans (SFA1617_RV),Percent of undergraduate students awarded federal student loans (SFA1617_RV),Total amount of federal student loans awarded to undergraduate students (SFA1617_RV),Average amount of federal student loans awarded to undergraduate students (SFA1617_RV),Number of students in fall cohort who are paying in-district tuition rates (SFA1516_RV),Percentage of students in fall cohort who are paying in-district tuition rates (SFA1516_RV),Number of students in fall cohort who are paying in-state tuititon rates (SFA1516_RV),Percentage of students in fall cohort who paying in-state tuition rates (SFA1516_RV),Number of full-time first-time undergraduates awarded Pell grants (SFA1516_RV),Percent of full-time first-time undergraduates awarded Pell grants (SFA1516_RV),Total amount of Pell grant aid awarded to full-time first-time undergraduates (SFA1516_RV),Average amount of Pell grant aid awarded to full-time first-time undergraduates (SFA1516_RV),Total amount of federal student loans awarded to full-time first-time undergraduates (SFA1516_RV),Total amount of other student loans awarded to full-time first-time undergraduates (SFA1516_RV),Percent of undergraduate students awarded Pell grants (SFA1516_RV),Total amount of Pell grant aid awarded to undergraduate students (SFA1516_RV),Number of undergraduate students awarded Pell grants (SFA1516_RV),Average amount Pell grant aid awarded to undergraduate students (SFA1516_RV),Number of undergraduate students awarded federal student loans (SFA1516_RV),Percent of undergraduate students awarded federal student loans (SFA1516_RV),Total amount of federal student loans awarded to undergraduate students (SFA1516_RV),Average amount of federal student loans awarded to undergraduate students (SFA1516_RV),Grand total (EF2016B_RV  All age categories total  Undergraduate),Full time total (EF2016B_RV  All age categories total  Undergraduate),Part time total (EF2016B_RV  All age categories total  Undergraduate),Number of students in fall cohort who are paying in-district tuition rates (SFA1415_RV),Percentage of students in fall cohort who are paying in-district tuition rates (SFA1415_RV),Number of students in fall cohort who are paying in-state tuititon rates (SFA1415_RV),Percentage of students in fall cohort who paying in-state tuition rates (SFA1415_RV),Number of full-time first-time undergraduates awarded Pell grants (SFA1415_RV),Percent of full-time first-time undergraduates awarded Pell grants (SFA1415_RV),Total amount of Pell grant aid awarded to full-time first-time undergraduates (SFA1415_RV),Average amount of Pell grant aid awarded to full-time first-time undergraduates (SFA1415_RV),Total amount of federal student loans awarded to full-time first-time undergraduates (SFA1415_RV),Total amount of other student loans awarded to full-time first-time undergraduates (SFA1415_RV),Percent of undergraduate students awarded Pell grants (SFA1415_RV),Total amount of Pell grant aid awarded to undergraduate students (SFA1415_RV),Number of undergraduate students awarded Pell grants (SFA1415_RV),Average amount Pell grant aid awarded to undergraduate students (SFA1415_RV),Number of undergraduate students awarded federal student loans (SFA1415_RV),Percent of undergraduate students awarded federal student loans (SFA1415_RV),Total amount of federal student loans awarded to undergraduate students (SFA1415_RV),Average amount of federal student loans awarded to undergraduate students (SFA1415_RV),Grand total (EF2015B_RV  All age categories total  Undergraduate),Full time total (EF2015B_RV  All age categories total  Undergraduate),Part time total (EF2015B_RV  All age categories total  Undergraduate),Number of students in fall cohort who are paying in-district tuition rates (SFA1314_RV),Percentage of students in fall cohort who are paying in-district tuition rates (SFA1314_RV),Number of students in fall cohort who are paying in-state tuititon rates (SFA1314_RV),Percentage of students in fall cohort who paying in-state tuition rates (SFA1314_RV),Number of full-time first-time undergraduates awarded Pell grants (SFA1314_RV),Percent of full-time first-time undergraduates awarded Pell grants (SFA1314_RV),Total amount of Pell grant aid awarded to full-time first-time undergraduates (SFA1314_RV),Average amount of Pell grant aid awarded to full-time first-time undergraduates (SFA1314_RV),Total amount of federal student loans awarded to full-time first-time undergraduates (SFA1314_RV),Total amount of other student loans awarded to full-time first-time undergraduates (SFA1314_RV),Percent of undergraduate students awarded Pell grants (SFA1314_RV),Total amount of Pell grant aid awarded to undergraduate students (SFA1314_RV),Number of undergraduate students awarded Pell grants (SFA1314_RV),Average amount Pell grant aid awarded to undergraduate students (SFA1314_RV),Number of undergraduate students awarded federal student loans (SFA1314_RV),Percent of undergraduate students awarded federal student loans (SFA1314_RV),Total amount of federal student loans awarded to undergraduate students (SFA1314_RV),Average amount of federal student loans awarded to undergraduate students (SFA1314_RV),Grand total (EF2014B_RV  All age categories total  Undergraduate),Full time total (EF2014B_RV  All age categories total  Undergraduate),Part time total (EF2014B_RV  All age categories total  Undergraduate),Number of students in fall cohort who are paying in-district tuition rates (SFA1213_RV),Percentage of students in fall cohort who are paying in-district tuition rates (SFA1213_RV),Number of students in fall cohort who are paying in-state tuititon rates (SFA1213_RV),Percentage of students in fall cohort who paying in-state tuition rates (SFA1213_RV),Number of full-time first-time undergraduates awarded Pell grants (SFA1213_RV),Percent of full-time first-time undergraduates awarded Pell grants (SFA1213_RV),Total amount of Pell grant aid awarded to full-time first-time undergraduates (SFA1213_RV),Average amount of Pell grant aid awarded to full-time first-time undergraduates (SFA1213_RV),Total amount of federal student loans awarded to full-time first-time undergraduates (SFA1213_RV),Total amount of other student loans awarded to full-time first-time undergraduates (SFA1213_RV),Percent of undergraduate students awarded Pell grants (SFA1213_RV),Total amount of Pell grant aid awarded to undergraduate students (SFA1213_RV),Number of undergraduate students awarded Pell grants (SFA1213_RV),Average amount Pell grant aid awarded to undergraduate students (SFA1213_RV),Number of undergraduate students awarded federal student loans (SFA1213_RV),Percent of undergraduate students awarded federal student loans (SFA1213_RV),Total amount of federal student loans awarded to undergraduate students (SFA1213_RV),Average amount of federal student loans awarded to undergraduate students (SFA1213_RV),Grand total (EF2013B_RV  All age categories total  Undergraduate),Full time total (EF2013B_RV  All age categories total  Undergraduate),Part time total (EF2013B_RV  All age categories total  Undergraduate),Number of students in fall cohort who are paying in-district tuition rates (SFA1112_RV),Percentage of students in fall cohort who are paying in-district tuition rates (SFA1112_RV),Number of students in fall cohort who are paying in-state tuititon rates (SFA1112_RV),Percentage of students in fall cohort who paying in-state tuition rates (SFA1112_RV),Number of full-time first-time undergraduates awarded Pell grants (SFA1112_RV),Percent of full-time first-time undergraduates awarded Pell grants (SFA1112_RV),Total amount of Pell grant aid awarded to full-time first-time undergraduates (SFA1112_RV),Average amount of Pell grant aid awarded to full-time first-time undergraduates (SFA1112_RV),Total amount of federal student loans awarded to full-time first-time undergraduates (SFA1112_RV),Total amount of other student loans awarded to full-time first-time undergraduates (SFA1112_RV),Percent of undergraduate students awarded Pell grants (SFA1112_RV),Total amount of Pell grant aid awarded to undergraduate students (SFA1112_RV),Number of undergraduate students awarded Pell grants (SFA1112_RV),Average amount Pell grant aid awarded to undergraduate students (SFA1112_RV),Number of undergraduate students awarded federal student loans (SFA1112_RV),Percent of undergraduate students awarded federal student loans (SFA1112_RV),Total amount of federal student loans awarded to undergraduate students (SFA1112_RV),Average amount of federal student loans awarded to undergraduate students (SFA1112_RV),Grand total (EF2012B_RV  All age categories total  Undergraduate),Full time total (EF2012B_RV  All age categories total  Undergraduate),Part time total (EF2012B_RV  All age categories total  Undergraduate),Grand total (EF2011B_RV  All age categories total  Undergraduate),Full time total (EF2011B_RV  All age categories total  Undergraduate),Part time total (EF2011B_RV  All age categories total  Undergraduate)
197869,Appalachian State University,134,134,134,134,134,134,134,131,131,131,37,1,1,1,7410,7410,22217,700,9174,2908,9615,3628,3164,20192,20192,34999,21353,21353,36160,11274,11274,26081,37,1,1,1,7409,7409,22216,700,8826,2780,9508,3480,3040,19715,19715,34522,21097,21097,35904,11149,11149,25956,37,1,1,1,7364,7364,22171,700,8548,2582,9131,3232,2832,19194,19194,34001,20427,20427,35234,10896,10896,25703,37,1,1,1,7302,7302,22109,700,8173,2837,8434,3137,3137,19012,19012,33819,19573,19573,34380,11139,11139,25946,37,1,1,1,7136,7136,21652,700,8119,2986,8380,3286,3286,18941,18941,33457,19502,19502,34018,11122,11122,25638,37,1,1,1,6852,6852,20677,700,7904,2982,8280,3282,3282,18438,18438,32263,19114,19114,32939,10834,10834,24659,37,1,1,1,6553,6553,19720,700,7753,4381,8230,4681,4681,19387,19387,32554,20164,20164,33331,11934,11934,25101,37,1,1,1,6462,6462,18670,700,7160,4736,7960,5036,5036,19058,19058,31266,20158,20158,32366,12198,12198,24406,37,1,1,1,6059,6059,18107,700,7224,3850,7960,4150,4150,,,,17833,17833,29881,18869,18869,30917,10909,10909,22957,37,1,1,1,5538,5538,17586,700,6810,2900,7860,3200,3200,,,,15948,15948,27996,17298,17298,29346,9438,9438,21486,18061,16905,1156,0,0,3121,91,937,27,4336179,4628,8615645,2192614,29,23835765,5110,4665,8236,47,50265031,6103,17518,16622,896,0,0,2961,90,873,26,3945965,4520,8474757,759256,30,22836416,5068,4506,8230,48,50804336,6173,17381,16421,960,0,0,2826,90,849,27,3557026,4190,7695240,897235,28,19461987,4722,4122,7996,48,49799268,6228,0,0,2740,90,815,27,3488817,4281,7403078,928612,29,19161926,4676,4098,7687,47,47522871,6182,16595,15542,1053,0,0,2678,88,747,25,3011495,4031,7810535,902797,28,18216595,4538,4014,7718,47,49779000,6450,16290,15351,939,0,0,2581,90,732,25,3009782,4112,7270517,575918,27,17308009,4349,3980,7528,47,48258253,6411,16255,15312,943,0,0,2697,89,713,24,2878021,4036,7038940,575326,26,15999065,4069,3932,7222,46,46116947,6386,16025,15115,910,0,0,2630,89,633,21,2435425,3847,6493239,844951,26,15112544,3970,3807,7086,46,43845567,6188,15712,14837,875,15460,14704,756
104151,Arizona State University Campus Immersion,127,127,127,127,127,127,127,127,127,127,4,1,1,1,11338,11338,29428,1300,13510,3430,9684,4412,4412,29578,29578,47668,26734,26734,44824,17050,17050,35140,4,1,1,1,11338,11338,29428,1171,13164,3430,9684,4412,4412,29103,29103,47193,26605,26605,44695,16921,16921,35011,4,1,1,1,10822,10822,28336,1148,12648,3430,9684,4412,4412,28048,28048,45562,26066,26066,43580,16382,16382,33896,4,1,1,1,10792,10792,27372,1125,12209,3404,9493,4708,4386,27530,27530,44110,26118,26118,42698,16303,16303,32883,4,1,1,1,10370,10370,26470,1103,11386,3404,9216,4708,4386,26263,26263,42363,25397,25397,41497,15859,15859,31959,4,1,1,1,10158,10158,25458,1081,11061,3404,9216,4708,4386,25704,25704,41004,25163,25163,40463,15625,15625,30925,4,1,1,1,10157,10157,24503,1060,10010,3404,8788,4386,4386,24631,24631,38977,24391,24391,38737,15603,15603,29949,4,1,1,1,9861,9861,23654,1040,9782,3154,8788,4386,4386,23837,23837,37630,24075,24075,37868,15287,15287,29080,4,1,1,1,9724,9724,22977,1020,9094,3163,8788,4387,4350,,,,23001,23001,36254,23919,23919,37172,15094,15094,28347,4,1,1,1,9720,9720,22319,1000,9094,3102,8616,4302,4266,,,,22916,22916,35515,23638,23638,36237,14986,14986,27585,63124,57485,5639,0,0,5367,61,2462,28,11882969,4827,13733014,5764561,29,56870285,12554,4530,14533,34,90213533,6207,44461,41182,3279,0,0,5073,65,2333,30,10993425,4712,12962494,4854648,30,56934776,12840,4434,15493,37,99127435,6398,42844,39396,3448,0,0,4841,59,2320,28,10542329,4544,14816586,4555580,29,53349332,12437,4290,16458,39,106657314,6481,0,0,4549,55,2155,26,9872904,4581,16061509,5017911,30,53771681,12576,4276,17130,41,113509985,6626,42477,38946,3531,0,0,4364,57,2106,28,9425626,4476,15787728,3835257,31,53136361,12540,4237,17250,43,116315092,6743,41828,38212,3616,0,0,4111,58,1857,26,8257432,4447,15007810,3286740,32,51693838,12365,4181,17535,45,121064055,6904,39961,36264,3697,0,0,4224,65,1888,29,8233590,4361,13897836,3279001,34,54465564,13187,4130,18690,48,129367030,6922,38730,34989,3741,0,0,5913,65,3330,37,13772383,4136,23076127,4622203,41,95018433,23740,4002,30988,53,224248783,7237,59382,49945,9437,58404,50484,7920
